,ARIMA_Forecast,SARIMA_Forecast,ES_Forecast,GARCH_Variance
2018-08-15 21:00:00,12253.545432520967,18276.566317978602,17123.47956572486,8542490.943965277
2018-08-15 22:00:00,12253.545432520967,17299.767499446192,16050.770786457771,8542490.943965277
2018-08-15 23:00:00,12253.545432520967,16129.436222466305,14811.258831004932,8542490.943965277
2018-08-16 00:00:00,12253.545432520967,15208.661715382686,13864.104365659725,8542490.943965277
2018-08-16 01:00:00,12253.545432520967,14532.221881539343,13142.28974405936,8542490.943965277
2018-08-16 02:00:00,12253.545432520967,14126.564253974615,12741.356241754704,8542490.943965277
2018-08-16 03:00:00,12253.545432520967,13884.82600978926,12459.986958714408,8542490.943965277
2018-08-16 04:00:00,12253.545432520967,13927.799026496981,12488.754255661568,8542490.943965277
2018-08-16 05:00:00,12253.545432520967,14313.704443731061,12795.019291181332,8542490.943965277
2018-08-16 06:00:00,12253.545432520967,14929.889102338911,13354.3262730344,8542490.943965277
2018-08-16 07:00:00,12253.545432520967,15535.710923814428,13716.23775610414,8542490.943965277
2018-08-16 08:00:00,12253.545432520967,16212.899760203012,14153.344749951706,8542490.943965277
2018-08-16 09:00:00,12253.545432520967,16878.36324166489,14691.629704787645,8542490.943965277
2018-08-16 10:00:00,12253.545432520967,17625.190027181197,15390.539489244567,8542490.943965277
2018-08-16 11:00:00,12253.545432520967,18240.742325804567,16021.533405763155,8542490.943965277
2018-08-16 12:00:00,12253.545432520967,18852.143308238163,16742.007269208283,8542490.943965277
2018-08-16 13:00:00,12253.545432520967,19370.95836793568,17353.022112541737,8542490.943965277
2018-08-16 14:00:00,12253.545432520967,19699.568559838568,17798.921964252113,8542490.943965277
2018-08-16 15:00:00,12253.545432520967,19880.67685905219,18118.995579455026,8542490.943965277
2018-08-16 16:00:00,12253.545432520967,19976.642426465143,18356.004147067673,8542490.943965277
2018-08-16 17:00:00,12253.545432520967,19924.1331762828,18476.808462514964,8542490.943965277
2018-08-16 18:00:00,12253.545432520967,19607.619540437532,18288.455016442254,8542490.943965277
2018-08-16 19:00:00,12253.545432520967,19155.167987057055,17945.308506131176,8542490.943965277
2018-08-16 20:00:00,12253.545432520967,18707.046270599796,17558.855149326995,8542490.943965277
2018-08-16 21:00:00,12253.545432520967,18361.85166414362,17125.065060741894,8542490.943965277
2018-08-16 22:00:00,12253.545432520967,17385.05284624699,16052.356281474804,8542490.943965277
2018-08-16 23:00:00,12253.545432520967,16214.72156910519,14812.844326021965,8542490.943965277
2018-08-17 00:00:00,12253.545432520967,15293.947061752837,13865.689860676757,8542490.943965277
2018-08-17 01:00:00,12253.545432520967,14617.507227942344,13143.875239076393,8542490.943965277
2018-08-17 02:00:00,12253.545432520967,14211.849600063244,12742.941736771736,8542490.943965277
2018-08-17 03:00:00,12253.545432520967,13970.111355859042,12461.57245373144,8542490.943965277
2018-08-17 04:00:00,12253.545432520967,14013.084372242878,12490.3397506786,8542490.943965277
2018-08-17 05:00:00,12253.545432520967,14398.989789025702,12796.604786198364,8542490.943965277
2018-08-17 06:00:00,12253.545432520967,15015.174446939369,13355.911768051432,8542490.943965277
2018-08-17 07:00:00,12253.545432520967,15620.996268258963,13717.823251121172,8542490.943965277
2018-08-17 08:00:00,12253.545432520967,16298.185105092067,14154.930244968738,8542490.943965277
2018-08-17 09:00:00,12253.545432520967,16963.648587054475,14693.215199804677,8542490.943965277
2018-08-17 10:00:00,12253.545432520967,17710.475372651763,15392.1249842616,8542490.943965277
2018-08-17 11:00:00,12253.545432520967,18326.02767124765,16023.118900780188,8542490.943965277
2018-08-17 12:00:00,12253.545432520967,18937.42865325911,16743.592764225315,8542490.943965277
2018-08-17 13:00:00,12253.545432520967,19456.24371262758,17354.60760755877,8542490.943965277
2018-08-17 14:00:00,12253.545432520967,19784.853904166714,17800.507459269145,8542490.943965277
2018-08-17 15:00:00,12253.545432520967,19965.96220308886,18120.58107447206,8542490.943965277
2018-08-17 16:00:00,12253.545432520967,20061.927770641032,18357.589642084706,8542490.943965277
2018-08-17 17:00:00,12253.545432520967,20009.418521127605,18478.393957531996,8542490.943965277
2018-08-17 18:00:00,12253.545432520967,19692.904885617427,18290.040511459287,8542490.943965277
2018-08-17 19:00:00,12253.545432520967,19240.453332217367,17946.89400114821,8542490.943965277
2018-08-17 20:00:00,12253.545432520967,18792.33161555477,17560.440644344028,8542490.943965277
2018-08-17 21:00:00,12253.545432520967,18447.13700898506,17126.650555758926,8542490.943965277
2018-08-17 22:00:00,12253.545432520967,17470.33819124666,16053.941776491836,8542490.943965277
2018-08-17 23:00:00,12253.545432520967,16300.006914064565,14814.429821038997,8542490.943965277
2018-08-18 00:00:00,12253.545432520967,15379.232406645326,13867.27535569379,8542490.943965277
2018-08-18 01:00:00,12253.545432520967,14702.79257284301,13145.460734093425,8542490.943965277
2018-08-18 02:00:00,12253.545432520967,14297.134944885667,12744.527231788768,8542490.943965277
2018-08-18 03:00:00,12253.545432520967,14055.396700676776,12463.157948748472,8542490.943965277
2018-08-18 04:00:00,12253.545432520967,14098.369716980003,12491.925245695633,8542490.943965277
2018-08-18 05:00:00,12253.545432520967,14484.275133650515,12798.190281215397,8542490.943965277
2018-08-18 06:00:00,12253.545432520967,15100.45979139141,13357.497263068464,8542490.943965277
2018-08-18 07:00:00,12253.545432520967,15706.2816126722,13719.408746138204,8542490.943965277
2018-08-18 08:00:00,12253.545432520967,16383.470449615937,14156.51573998577,8542490.943965277
2018-08-18 09:00:00,12253.545432520967,17048.933931702923,14694.80069482171,8542490.943965277
2018-08-18 10:00:00,12253.545432520967,17795.760717320365,15393.710479278632,8542490.943965277
2018-08-18 11:00:00,12253.545432520967,18411.313015909414,16024.70439579722,8542490.943965277
2018-08-18 12:00:00,12253.545432520967,19022.71399781581,16745.178259242348,8542490.943965277
2018-08-18 13:00:00,12253.545432520967,19541.529057102383,17356.193102575802,8542490.943965277
2018-08-18 14:00:00,12253.545432520967,19870.139248550986,17802.092954286178,8542490.943965277
2018-08-18 15:00:00,12253.545432520967,20051.247547400588,18122.16656948909,8542490.943965277
2018-08-18 16:00:00,12253.545432520967,20147.213114987404,18359.175137101738,8542490.943965277
2018-08-18 17:00:00,12253.545432520967,20094.703865640462,18479.97945254903,8542490.943965277
2018-08-18 18:00:00,12253.545432520967,19778.190230213684,18291.62600647632,8542490.943965277
2018-08-18 19:00:00,12253.545432520967,19325.73867680875,17948.47949616524,8542490.943965277
2018-08-18 20:00:00,12253.545432520967,18877.616960095045,17562.02613936106,8542490.943965277
2018-08-18 21:00:00,12253.545432520967,18532.42235349708,17128.23605077596,8542490.943965277
2018-08-18 22:00:00,12253.545432520967,17555.623535798062,16055.527271508869,8542490.943965277
2018-08-18 23:00:00,12253.545432520967,16385.292258605936,14816.01531605603,8542490.943965277
2018-08-19 00:00:00,12253.545432520967,15464.51775117005,13868.860850710822,8542490.943965277
2018-08-19 01:00:00,12253.545432520967,14788.077917369768,13147.046229110458,8542490.943965277
2018-08-19 02:00:00,12253.545432520967,14382.42028939295,12746.1127268058,8542490.943965277
2018-08-19 03:00:00,12253.545432520967,14140.682045182892,12464.743443765505,8542490.943965277
2018-08-19 04:00:00,12253.545432520967,14183.655061466055,12493.510740712665,8542490.943965277
2018-08-19 05:00:00,12253.545432520967,14569.560478108615,12799.775776232429,8542490.943965277
2018-08-19 06:00:00,12253.545432520967,15185.745135806508,13359.082758085497,8542490.943965277
2018-08-19 07:00:00,12253.545432520967,15791.566957077639,13720.994241155237,8542490.943965277
2018-08-19 08:00:00,12253.545432520967,16468.755794048913,14158.101235002803,8542490.943965277
2018-08-19 09:00:00,12253.545432520967,17134.219276166907,14696.386189838742,8542490.943965277
2018-08-19 10:00:00,12253.545432520967,17881.046061789366,15395.295974295665,8542490.943965277
2018-08-19 11:00:00,12253.545432520967,18496.59836037671,16026.289890814252,8542490.943965277
2018-08-19 12:00:00,12253.545432520967,19107.999342256953,16746.76375425938,8542490.943965277
2018-08-19 13:00:00,12253.545432520967,19626.814401523145,17357.778597592835,8542490.943965277
2018-08-19 14:00:00,12253.545432520967,19955.424592949214,17803.67844930321,8542490.943965277
2018-08-19 15:00:00,12253.545432520967,20136.53289178076,18123.752064506123,8542490.943965277
2018-08-19 16:00:00,12253.545432520967,20232.498459376202,18360.76063211877,8542490.943965277
2018-08-19 17:00:00,12253.545432520967,20179.989210070693,18481.56494756606,8542490.943965277
2018-08-19 18:00:00,12253.545432520967,19863.475574664673,18293.21150149335,8542490.943965277
2018-08-19 19:00:00,12253.545432520967,19411.024021258527,17950.064991182273,8542490.943965277
2018-08-19 20:00:00,12253.545432520967,18962.902304532105,17563.611634378092,8542490.943965277
2018-08-19 21:00:00,12253.545432520967,18617.707697927104,17129.82154579299,8542490.943965277
2018-08-19 22:00:00,12253.545432520967,17640.908880237886,16057.112766525903,8542490.943965277
2018-08-19 23:00:00,12253.545432520967,16470.577603043264,14817.600811073062,8542490.943965277
2018-08-20 00:00:00,12253.545432520967,15549.803095603236,13870.446345727854,8542490.943965277
2018-08-20 01:00:00,12253.545432520967,14873.36326180346,13148.631724127492,8542490.943965277
2018-08-20 02:00:00,12253.545432520967,14467.705633821799,12747.698221822833,8542490.943965277
2018-08-20 03:00:00,12253.545432520967,14225.96738961145,12466.328938782537,8542490.943965277
2018-08-20 04:00:00,12253.545432520967,14268.94040588962,12495.0962357297,8542490.943965277
2018-08-20 05:00:00,12253.545432520967,14654.845822525222,12801.361271249461,8542490.943965277
2018-08-20 06:00:00,12253.545432520967,15271.030480212412,13360.668253102529,8542490.943965277
2018-08-20 07:00:00,12253.545432520967,15876.852301481138,13722.57973617227,8542490.943965277
2018-08-20 08:00:00,12253.545432520967,16554.041138459266,14159.686730019836,8542490.943965277
2018-08-20 09:00:00,12253.545432520967,17219.504620584972,14697.971684855775,8542490.943965277
2018-08-20 10:00:00,12253.545432520967,17966.33140620868,15396.881469312699,8542490.943965277
2018-08-20 11:00:00,12253.545432520967,18581.8837047956,16027.875385831285,8542490.943965277
2018-08-20 12:00:00,12253.545432520967,19193.284686669336,16748.349249276413,8542490.943965277
2018-08-20 13:00:00,12253.545432520967,19712.099745930456,17359.364092609867,8542490.943965277
2018-08-20 14:00:00,12253.545432520967,20040.709937350915,17805.263944320242,8542490.943965277
2018-08-20 15:00:00,12253.545432520967,20221.81823617797,18125.337559523156,8542490.943965277
2018-08-20 16:00:00,12253.545432520967,20317.783803775557,18362.346127135803,8542490.943965277
2018-08-20 17:00:00,12253.545432520967,20265.274554480362,18483.150442583094,8542490.943965277
2018-08-20 18:00:00,12253.545432520967,19948.76091907951,18294.796996510384,8542490.943965277
2018-08-20 19:00:00,12253.545432520967,19496.309365673056,17951.65048619931,8542490.943965277
2018-08-20 20:00:00,12253.545432520967,19048.18764894347,17565.197129395125,8542490.943965277
2018-08-20 21:00:00,12253.545432520967,18702.99304233672,17131.407040810023,8542490.943965277
2018-08-20 22:00:00,12253.545432520967,17726.194224649946,16058.698261542935,8542490.943965277
2018-08-20 23:00:00,12253.545432520967,16555.8629474547,14819.186306090094,8542490.943965277
2018-08-21 00:00:00,12253.545432520967,15635.088440013642,13872.031840744887,8542490.943965277
2018-08-21 01:00:00,12253.545432520967,14958.648606213992,13150.217219144524,8542490.943965277
2018-08-21 02:00:00,12253.545432520967,14552.990978231122,12749.283716839866,8542490.943965277
2018-08-21 03:00:00,12253.545432520967,14311.2527340207,12467.91443379957,8542490.943965277
2018-08-21 04:00:00,12253.545432520967,14354.225750297628,12496.681730746732,8542490.943965277
2018-08-21 05:00:00,12253.545432520967,14740.131166931498,12802.946766266494,8542490.943965277
2018-08-21 06:00:00,12253.545432520967,15356.315824616027,13362.253748119561,8542490.943965277
2018-08-21 07:00:00,12253.545432520967,15962.137645884155,13724.165231189303,8542490.943965277
2018-08-21 08:00:00,12253.545432520967,16639.326482863988,14161.272225036868,8542490.943965277
2018-08-21 09:00:00,12253.545432520967,17304.789964991614,14699.557179872807,8542490.943965277
2018-08-21 10:00:00,12253.545432520967,18051.61675061563,15398.466964329731,8542490.943965277
2018-08-21 11:00:00,12253.545432520967,18667.169049202446,16029.460880848317,8542490.943965277
2018-08-21 12:00:00,12253.545432520967,19278.570031074563,16749.934744293445,8542490.943965277
2018-08-21 13:00:00,12253.545432520967,19797.38509033442,17360.9495876269,8542490.943965277
2018-08-21 14:00:00,12253.545432520967,20125.995281753487,17806.849439337275,8542490.943965277
2018-08-21 15:00:00,12253.545432520967,20307.103580579424,18126.923054540188,8542490.943965277
2018-08-21 16:00:00,12253.545432520967,20403.069148177547,18363.931622152835,8542490.943965277
2018-08-21 17:00:00,12253.545432520967,20350.559898884916,18484.735937600126,8542490.943965277
2018-08-21 18:00:00,12253.545432520967,20034.046263485347,18296.382491527416,8542490.943965277
2018-08-21 19:00:00,12253.545432520967,19581.594710078818,17953.23598121634,8542490.943965277
2018-08-21 20:00:00,12253.545432520967,19133.472993348438,17566.782624412157,8542490.943965277
2018-08-21 21:00:00,12253.545432520967,18788.27838674125,17132.992535827056,8542490.943965277
2018-08-21 22:00:00,12253.545432520967,17811.47956905508,16060.283756559968,8542490.943965277
2018-08-21 23:00:00,12253.545432520967,16641.14829185968,14820.771801107127,8542490.943965277
2018-08-22 00:00:00,12253.545432520967,15720.373784418365,13873.61733576192,8542490.943965277
2018-08-22 01:00:00,12253.545432520967,15043.933950618748,13151.802714161557,8542490.943965277
2018-08-22 02:00:00,12253.545432520967,14638.276322635578,12750.869211856898,8542490.943965277
2018-08-22 03:00:00,12253.545432520967,14396.53807842514,12469.499928816602,8542490.943965277
2018-08-22 04:00:00,12253.545432520967,14439.511094701758,12498.267225763764,8542490.943965277
2018-08-22 05:00:00,12253.545432520967,14825.416511335197,12804.532261283526,8542490.943965277
2018-08-22 06:00:00,12253.545432520967,15441.601169019064,13363.839243136594,8542490.943965277
2018-08-22 07:00:00,12253.545432520967,16047.422990287043,13725.750726206335,8542490.943965277
2018-08-22 08:00:00,12253.545432520967,16724.6118272673,14162.8577200539,8542490.943965277
2018-08-22 09:00:00,12253.545432520967,17390.075309395404,14701.14267488984,8542490.943965277
2018-08-22 10:00:00,12253.545432520967,18136.9020950195,15400.052459346763,8542490.943965277
2018-08-22 11:00:00,12253.545432520967,18752.45439360629,16031.04637586535,8542490.943965277
2018-08-22 12:00:00,12253.545432520967,19363.855375478004,16751.520239310477,8542490.943965277
2018-08-22 13:00:00,12253.545432520967,19882.67043473755,17362.53508264393,8542490.943965277
2018-08-22 14:00:00,12253.545432520967,20211.28062615627,17808.434934354307,8542490.943965277
2018-08-22 15:00:00,12253.545432520967,20392.388924981926,18128.50854955722,8542490.943965277
2018-08-22 16:00:00,12253.545432520967,20488.354492580183,18365.517117169868,8542490.943965277
2018-08-22 17:00:00,12253.545432520967,20435.845243288193,18486.32143261716,8542490.943965277
2018-08-22 18:00:00,12253.545432520967,20119.331607888944,18297.96798654445,8542490.943965277
2018-08-22 19:00:00,12253.545432520967,19666.8800544824,17954.821476233374,8542490.943965277
2018-08-22 20:00:00,12253.545432520967,19218.758337751828,17568.36811942919,8542490.943965277
